clip_name,code_switched,original_transcription,new_transcription,timestamp,processed,annotator
HH20220629-1[02_514-02_544].wav,,ɛ̀làɽà kə̀ðìɲɔ́ múðɔ̌ ùnɛ̀rɛ̀,,,,Aaron
HH20220629-1[02_557-02_588].wav,,ɛ̀làɽà kə̀ðìɲɔ́ múðɔ̀ ùnɛ̀rɛ̀,,,,Aaron
HH20220629-1[03_033-03_054].wav,,ɛ̀làɽà kə̀ðìɲɔ́ múðɔ́ ùnɛ̀rɛ̀,,,,Aaron
HH20220629-1[03_081-03_107].wav,,ɛ̀làɽà kə̀ðìɲɔ́ múðù ùnɛ̀rɛ̀,,,,Aaron
HH20220629-1[03_114-03_137].wav,,ɛ̀làɽà kə̀ðìɲɔ́ múðù ùnɛ̀rɛ̀,,,,Aaron
HH20220629-1[03_351-03_376].wav,,mùðù kə̀ðìɲɔ́ ɛ́làɽà ùnɛ̀rɛ̀,,,,Aaron
HH20220629-1[03_402-03_426].wav,,mùðù kə̀ðìɲɔ́ ɛ́làɽà ùnɛ̀rɛ̀,,,,Aaron
HH20220629-1[03_467-03_489].wav,,mùðù kə̀ðìɲɔ́ ɛ́làɽà ùnɛ̀rɛ̀,,,,Aaron
HH20220629-1[03_524-03_543].wav,,mùðù kə̀ðìɲɔ́ ɛ́làɽà ùnɛ̀rɛ̀,,,,Aaron
HH20220629-1[03_553-03_573].wav,,mùðù kə̀ðìɲɔ́ ɛ́làɽà ùnɛ̀rɛ̀,,,,Aaron
HH20220629-1[05_037-05_056].wav,,mùðù kə̀ðìɲɔ́ ɛ́làɽà,,,,Aaron
HH20220629-1[05_111-05_129].wav,,mùðù kə̀ðìɲɔ́ ɛ́làɽà,,,,Aaron
HH20220629-1[05_461-05_479].wav,,ɛ̀làɽà kə̀ðìɲɔ́ múðɔ̀,,,,Aaron
HH20220629-1[05_505-05_519].wav,,ɛ̀làɽà kə̀ðìɲɔ́ múðɔ̀,,,,Aaron
HH20220629-1[05_564-05_580].wav,,ɛ̀làɽà kə̀ðìɲɔ́ múðɔ̀,,,,Aaron
HH20220629-1[06_182-06_199].wav,,ɛ̀làɽà kə̀ðìɲɔ́ múðɔ̀,,,,Aaron
HH20220629-1[06_298-06_314].wav,,ɛ̀làɽà kə̀ðìɲɔ́ múðɔ̀,,,,Aaron
HH20220629-1[06_579-06_597].wav,,mùðù kə̀ðìɲɔ́ ɛ́làɽà,,,,Aaron
HH20220629-1[07_409-07_428].wav,,ɛ̀làɽà kə̀ðìɲɔ́ múðù,,,,Aaron
HH20220629-1[07_557-07_573].wav,,ɛ̀làɽà kə̀ðìɲɔ́ múðù,,,,Aaron
HH20220629-1[07_597-08_011].wav,,ɛ̀làɽà kə̀ðìɲɔ́ múðù,,,,Aaron
HH20220629-1[08_268-08_282].wav,,ɛ̀làɽà kə̀ðìɲɔ́ múðù,,,,Aaron
HH20220629-1[08_566-08_598].wav,,ɛ̀làɽà káðíɲɔ̀ mùðɔ̀,,,,Aaron
HH20220629-1[09_003-09_027].wav,,ɛ̀làɽà káðíɲɔ̀ mùðɔ̀,,,,Aaron
HH20220629-1[09_226-09_248].wav,,ɛ̀làɽà káðíɲɔ̀ mùðɔ̀ nd̪ɔ̀bà,,,,Aaron
HH20220629-1[09_485-09_514].wav,,ɛ̀làɽà káðíɲɔ̀ mùðɔ̀ nd̪ɔ̀bà,,,,Aaron
HH20220629-1[09_521-09_549].wav,,ɛ̀làɽà káðíɲɔ̀ mùðɔ̀ nd̪ɔ̀bà,,,,Aaron
HH20220629-1[10_413-10_440].wav,,ɛ̀làɽà kə̀ðìɲɔ́ múðù ùnɛ̀rɛ̀,,,,Aaron
HH20220629-1[10_445-10_473].wav,,ɛ̀làɽà kə̀ðìɲɔ́ múðù ùnɛ̀rɛ̀,,,,Aaron
HH20220629-1[14_438-14_452].wav,,ɛ̀làɽà kə̀ðìɲɔ́ bâcòm,,,,Aaron
HH20220629-1[15_227-15_243].wav,,ɛ̀làɽà kə̀ðìɲɔ́ bâcòmɛ̀,,,,Aaron
HH20220629-1[15_275-15_294].wav,,ɛ̀làɽà kə̀ðìɲɔ́ bâcòmɛ̀,,,,Aaron
HH20220629-1[15_482-15_503].wav,,ɛ̀làɽà kə̀ðìɲɔ́ bácómɛ́ ùnɛ̀rɛ̀,,,,Aaron
HH20220629-1[15_531-15_555].wav,,ɛ̀làɽà kə̀ðìɲɔ́ bácómɛ́ ùnɛ̀rɛ̀,,,,Aaron
HH20220629-1[16_106-16_135].wav,,ɛ̀làɽà kə̀ðìɲɔ́ bácómɛ́ ùnɛ̀rɛ̀,,,,Aaron
HH20220629-1[16_286-16_314].wav,,ɛ̀làɽà kə̀ðìɲɔ́ bácómɛ́ ùnɛ̀rɛ̀,,,,Aaron
HH20220629-1[16_326-16_352].wav,,ɛ̀làɽà kə̀ðìɲɔ́ bácómɛ́ únɛ̄rɛ̂,,,,Aaron
HH20220629-1[16_559-16_581].wav,,ɛ̀làɽà kə̀ðìɲɔ́ bácóm únɛ̄rɛ̌,,,,Aaron
HH20220629-1[16_596-17_021].wav,,ɛ̀làɽà kə̀ðìɲɔ́ bácóm únɛ̄rɛ̌,,,,Aaron
HH20220629-1[17_124-17_142].wav,,ɛ̀làɽà kə̀ðìɲɔ́ bácóm̀,,,,Aaron
HH20220629-1[18_048-18_081].wav,,àn ɔ́ndì kíðìɲɔ́ ɛ́làɽà,,,,Aaron
HH20220629-1[18_114-18_132].wav,,àn ɔ́ndì kíðìɲɔ́ ɛ́làɽà,,,,Aaron
HH20220629-1[18_261-18_276].wav,,àn ɔ́ndì kíðìɲɔ́ ɛ́làɽà,,,,Aaron
HH20220629-1[18_280-18_299].wav,,àn ɔ́ndì kíðìɲɔ́ ɛ́làɽà,,,,Aaron
HH20220629-1[18_420-18_429].wav,,àn múðù,,,,Aaron
HH20220629-1[18_556-18_575].wav,,àn múðù kə́ðìɲɔ́ ɛ́làrà,,,,Aaron
HH20220629-1[19_447-19_479].wav,,àn ɔ́ɟɔ́ kə́ðìɲɔ̄ mūðɔ̀,,,,Aaron
HH20220629-1[19_487-19_506].wav,,àn ɔ́ɟɔ́ kə́ðìɲɔ̄ mūðɔ̀,,,,Aaron
HH20220629-1[19_540-19_555].wav,,àn ɔ́ɟɔ́ kə́ðìɲɔ̄ mūðɔ̀,,,,Aaron
HH20220629-1[20_189-20_207].wav,,àn ɔ́ɟɔ́ kə́ðīɲɔ́ múðɔ̀,,,,Aaron
HH20220629-1[20_215-20_233].wav,,àn ɔ́ɟɔ́ kə́ðīɲɔ́ múðɔ̀,,,,Aaron
HH20220629-1[20_368-20_392].wav,,àn ɔ́ɟɔ́ kə́ðīɲɔ́ múðɔ̀,,,,Aaron
HH20220629-1[20_595-21_006].wav,,àn ɛ́làɽà,,,,Aaron
HH20220629-1[21_042-21_062].wav,,àn ɛ́làɽà kə́ðīɲɔ́ múðɔ̀,,,,Aaron
HH20220629-1[21_076-21_098].wav,,àn ɛ́làɽà kə́ðīɲɔ́ múðɔ̀,,,,Aaron
HH20220629-1[21_122-21_143].wav,,àn ɛ́làɽà kə́ðīɲɔ́ múðɔ̀,,,,Aaron
HH20220629-1[22_116-22_147].wav,,àn ɔ́ndí kɛ́ɽìjí ɛ́làɽà ánò,,,,Aaron
HH20220629-1[22_156-22_180].wav,,àn ɔ́ndí kɛ́ɽìjí ɛ́làɽà ánò,,,,Aaron
HH20220629-1[25_303-25_321].wav,,àn ŋə́ɽáj ŋə́ð̀àŋàl,,,,Aaron
HH20220629-1[25_383-25_398].wav,,àn ŋə́ɽɛ́jŋð̀àŋàl íðùn,,,,Aaron
HH20220629-1[25_447-25_481].wav,,àn ŋə́ɽáj ŋɛ́ð̀àŋàl íðùn,,,,Aaron
HH20220629-1[26_274-26_303].wav,,mùðù kə̀ɽìŋàt̪ɔ́ ðáŋàlà ŋ̀gà,,,,Aaron
HH20220629-1[26_324-26_351].wav,,mùðù kə̀ɽìŋàt̪ɔ́ ðáŋàlà ŋ̀gà,,,,Aaron
HH20220629-1[27_230-27_265].wav,,ànŋ́gá  kə́ɽìŋàt̪ɔ́l múðù ðàŋàlà,,,,Aaron
HH20220629-1[27_287-27_327].wav,,ànŋ́gá  kə́ɽìŋàt̪ɔ́l múðù ðàŋàlà,,,,Aaron
HH20220629-1[27_436-27_466].wav,,ànŋ́gá kə́ɽìŋàt̪ɔ́l múðù ðàŋàlà,,,,Aaron
HH20220629-1[28_069-28_083].wav,,áń ðɜ́rîbì,,,,Aaron
HH20220629-1[28_097-28_111].wav,,àń ðɜ́rìbì,,,,Aaron
HH20220629-1[28_273-28_313].wav,,àǹ ðɜ́rìbǐ ðə́ɽiŋàt̪ɔ́l múðù ðàŋàlà,,,,Aaron
HH20220629-1[28_318-28_350].wav,,àǹ ðɜ́rìbì ðə́ɽiŋàt̪ɔ́l múðù ðàŋàlà,,,,Aaron
HH20220629-1[28_373-28_406].wav,,àǹ ðɜ́rìbì ðə́ɽiŋàt̪ɔ́l múðù ðàŋàlà,,,,Aaron
HH20220629-1[28_490-28_512].wav,,àǹ ðɜ́rìbì ðə́ɽiŋàt̪ɔ́l múðù ðàŋàlà,,,,Aaron
HH20220629-1[29_309-29_326].wav,,ðɜ̀ríbì ðìcə̀lò,,,,Aaron
HH20220629-1[29_364-29_378].wav,,ðàríbì ðìcə̀lò,,,,Aaron
HH20220629-1[30_042-30_061].wav,,ŋgánɔ́nà ðɜ̀ríbɔ̀ nd̪ɔbà,,,,Aaron
HH20220629-1[30_169-30_182].wav,,ŋgánɔ̀nà ðɜ̀ríbɔ̀,,,,Aaron
HH20220629-1[32_057-32_074].wav,,ðàŋàl ðów ðɜ́rîbì,,,,Aaron
HH20220629-1[32_110-32_128].wav,,ðàŋàl ðów ðɜ́rîbì,,,,Aaron
HH20220629-1[32_409-32_427].wav,,ðàŋàl ðá ðɜ́rìbì,,,,Aaron
HH20220629-1[35_254-35_280].wav,,ðɜ̀ríbì ðə́ɽiŋàt̪ɔ́l múðù ðàŋàlǎ,,,,Aaron
HH20220629-1[35_321-35_348].wav,,ðɜ̀ríbì ðə́ɽiŋàt̪ɔ́l múðù ðàŋàlà,,,,Aaron
HH20220629-1[35_496-35_521].wav,,ðɜ̀ríbì ðə̀ɽiŋàt̪ɔ́l múðù ðàŋàlà,,,,Aaron
HH20220629-1[36_323-36_347].wav,,ðɜ̀ríbì ðə̀ɽiŋàt̪ɔ́l múðù ðàŋàlà,,,,Aaron
HH20220629-1[37_515-37_525].wav,,ðɜ̀ríbì,,,,Aaron
HH20220629-1[37_527-37_536].wav,,ðàríbì,,,,Aaron
HH20220629-1[38_264-38_276].wav,,jàríbì,,,,Aaron
HH20220629-1[38_323-38_340].wav,,jàríbì jìcə̀lò,,,,Aaron
HH20220629-1[38_354-38_370].wav,,jàríbì jìcə̀lò,,,,Aaron
HH20220629-1[38_411-38_431].wav,,jàríbì jìcə̀lò,,,,Aaron
HH20220629-1[39_566-39_586].wav,,ɛ̀làɽà kɛ̀ɽánò,,,,Aaron
HH20220629-1[40_131-40_149].wav,,ɛ̀làɽà kɛ̀ɽánó ŋàmɽàɾɛ̀,,,,Aaron
HH20220629-1[40_164-40_184].wav,,ɛ̀làɽà kɛ̀ɽánó ŋàmɽàɾɛ̀,,,,Aaron
HH20220629-1[40_330-40_351].wav,,ɛ̀làɽà kɛ̀ɽánó ŋàmɽàɾɛ̀,,,,Aaron
HH20220629-1[41_007-41_025].wav,,ɛ̀làɽà kə̀ɽàɲìðú,,,,Aaron
HH20220629-1[41_064-41_085].wav,,ɛ̀làɽà kə̀ɽàɲìðú ŋàmɽàɾɛ̀,,,,Aaron
HH20220629-1[42_286-42_300].wav,,ɛ̀làɽà kə̀ɽà,,,,Aaron
HH20220629-1[42_318-42_331].wav,,ɛ̀làɽà kə̀ɽà,,,,Aaron
HH20220629-1[42_365-42_383].wav,,ɛ̀làɽà kə̀ɽá ŋ̀mɽàɾɛ̀,,,,Aaron
HH20220629-1[43_327-43_375].wav,,ɛ̀làɽà     kìɽánó kán     ɔ̀rà ìgún,,,,Aaron
HH20220629-1[43_535-43_556].wav,,ɛ̀làɽà kìɽánó kán íðùŋ,,,,Aaron
HH20220629-1[44_029-44_051].wav,,ɛ̀làɽà kìɽánó kán íðùŋ,,,,Aaron
HH20220629-1[44_273-44_314].wav,,àn íðǔŋkíɽɔ́l ɛ́làɽà ánó,,,,Aaron
HH20220629-1[44_358-44_387].wav,,àn íðǔŋ kíɽɔ́l ɛ́làɽà ánó,,,,Aaron
HH20220629-1[48_165-48_186].wav,,ɛ̀làɽà kìɽɔ́ ánò,,,,Aaron
HH20220629-1[50_163-50_182].wav,,ɛ̀làɽà kə̀ðìɲɔ́ bácómɛ̀,,,,Aaron
HH20220629-1[52_498-52_513].wav,,ɛ̀làɽà kə̀ðìɲɔ́ bácómâ,,,,Aaron
HH20220629-1[53_238-53_253].wav,,ɛ̀làɽà kə̀ðìɲɔ́ bácóm,,,,Aaron
HH20220629-1[54_082-54_099].wav,,ɛ̀làɽà kə̀ðìɲɔ́ bácómɛ̀,,,,Aaron
HH20220629-1[54_108-54_126].wav,,ɛ̀làɽà kə̀ðìɲɔ́ bácómâ,,,,Aaron
HH20220629-1[54_488-54_499].wav,,án úɟɛ̌,,,,Aaron
HH20220629-2[02_292-02_320].wav,,nd̪ɔ̀bà ná t̪ólé ílà kálàbðà ɛ́lɔ́gɛ̌,,,,Aaron
HH20220629-2[03_207-03_243].wav,,wɛ́ nd̪ɔ̀bà ná t̪ólé ílà kálàbðà ɛ́lɔ́gɛ̌,,,,Aaron
HH20220629-2[03_279-03_314].wav,,wɛ́ nd̪ɔ̀bà ná t̪ólé ílà kálàbðà ɛ́lɔ́gɛ̌,,,,Aaron
HH20220629-2[05_172-05_203].wav,,nɛ̀ ŋìðìní míɲàt̪ɛ̀ lùbà lɛ̀nɛ̌,,,,Aaron
HH20220629-2[05_220-05_246].wav,,ŋàɾɛ́ ŋdə́màt̪è nɛ̀ɲù,,,,Aaron
HH20220629-2[05_275-05_295].wav,,nɛ̀ ŋìðìní míɲàt̪ɛ̀ lùbà lɛ̀nɛ̌,,,,Aaron
HH20220629-2[05_496-05_518].wav,,ŋàɾɛ́ ŋmíɲàt̪ɛ̀ nɛ̀ɲù,,,,Aaron
HH20220629-2[06_055-06_066].wav,,ŋmɛ́ðàt̪ɛ̀ nɛ̀ɲù,,,,Aaron
HH20220629-2[06_067-06_080].wav,,ŋmɛ́ðàt̪ɛ̀ nɛ̀ɲù,,,,Aaron
HH20220629-2[06_129-06_142].wav,,ŋmɛ́ðàt̪ɛ̀ nɛ̀ɲú,,,,Aaron
HH20220629-2[06_333-06_341].wav,,ŋmɛ́ðàt̪ɛ̀,,,,Aaron
HH20220629-2[07_299-07_311].wav,,mɛ́ðát̪á nɛ̀ɲù,,,,Aaron
HH20220629-2[07_320-07_332].wav,,mɛ́ðát̪ɔ́ nɔ̀ɲù,,,,Aaron
HH20220629-2[07_342-07_358].wav,,mɛ́ðát̪ɔ́ nɔ̀ɲù,,,,Aaron
HH20220629-2[07_418-07_433].wav,,mɛ́ðát̪ɔ́ nɔ̀ɲù,,,,Aaron
HH20220629-2[08_523-08_535].wav,,lùbà lɛ̀nɛ́,,,,Aaron
HH20220629-2[10_241-10_248].wav,,lùbà lɛ̀nɛ̀,,,,Aaron
HH20220629-2[10_580-11_032].wav,,nɛ̀ ŋìðìní míɲàt̪ɛ̀ lùbà lɛ̀nɛ̌ ŋɔ́ɽɛ́ ŋmɛ́ðát̪ɛ̀ nɛ̀ɲù,,,,Aaron
HH20220629-2[11_043-11_073].wav,,nɛ̀ ŋìðìní míɲàt̪ɛ̀ lùbà lɛ̀nɛ̌ ŋɔ́ɽɛ̀ ŋmɛ̀ðàt̪ɛ̀ nɛ̀ɲù,,,,Aaron
HH20220629-2[11_174-11_186].wav,,ŋɛ́ɾɛ́ ŋáŋt̪à àrá,,,,Aaron
HH20220629-2[11_418-11_433].wav,,ŋɾɛ́ ŋáŋt̪á árǎ,,,,Aaron
HH20220629-2[11_446-11_461].wav,,ŋɾɛ́ ŋáŋt̪á árǎ,,,,Aaron
HH20220629-2[12_281-12_303].wav,,ŋìðìní ŋànt̪ɔ́ árà,,,,Aaron
HH20220629-2[12_318-12_341].wav,,ŋìðìní ŋànt̪ɔ́ árà,,,,Aaron
HH20220629-2[12_536-12_560].wav,,ŋìðìní ŋɛ̌ gùblɔ̀ŋnɔ́,,,,Aaron
HH20220629-2[13_009-13_030].wav,,ŋìðìní ŋɛ̀ ŋgùblɔ̀ŋnɔ̀,,,,Aaron
HH20220629-2[13_085-13_115].wav,,ŋìðìní ŋɛ̀ ŋgùblɔ̀ŋnɔ̀,,,,Aaron
HH20220629-2[13_569-13_579].wav,,kúblɔ́ŋnɔ̀,,,,Aaron
HH20220629-2[13_592-14_001].wav,,kúblɔ́ŋnɔ̀,,,,Aaron
HH20220629-2[14_068-14_081].wav,,kúblɔ́ŋnɔ́ t̪ɔ́wə̀nì,,,,Aaron
HH20220629-2[14_415-14_426].wav,,kúblɔ́ŋnɔ̀,,,,Aaron
HH20220629-2[15_100-15_115].wav,,wɛ́ nít̪ɔ́ t̪ólé,,,,Aaron
HH20220629-2[15_182-15_206].wav,,wɛ́ nít̪ɔ́ t̪ólé ɲún t̪ɛ́míŋ nɔ̀n,,,,Aaron
HH20220629-2[15_225-15_249].wav,,wɛ́ nít̪ɔ́ t̪ólé ɲún t̪ɛ́míŋ nɔ̀n,,,,Aaron
HH20220629-2[15_556-15_588].wav,,wɛ́ nít̪ɔ́ t̪ólén t̪ɛ̀míŋ nɔ̌n,,,,Aaron
HH20220629-2[16_027-16_050].wav,,wɛ́ nít̪ɔ́ t̪ólén t̪ɛ̀míŋ nɔ̌n,,,,Aaron
HH20220629-2[16_224-16_249].wav,,wɛ́ nít̪ɔ́ t̪ólé t̪ɛ̀míŋ nɔ̌n,,,,Aaron
HH20220629-2[17_155-17_172].wav,,wɛ́ nít̪ɔ́ t̪ólé nɔ̌n,,,,Aaron
HH20220629-2[17_213-17_230].wav,,wɛ̌n t̪ɛ̀mí t̪ólé nɔ̌n,,,,Aaron
HH20220629-2[17_365-17_379].wav,,wɛ́ nít̪ɔ́ t̪ólé nɔ̌n,,,,Aaron
HH20220629-2[17_502-17_544].wav,,nɛ̀ ŋìðìɲí út̪ìðí ŋárt̪ɛ̌ t̪òlé àn íŋí ɛ́lɔ̀,,,,Aaron
HH20220629-2[18_044-18_068].wav,,nɛ̀ ŋìðìɲí út̪ìðí ŋárt̪ɛ̌,,,,Aaron
HH20220629-2[18_374-18_389].wav,,nɛ̀ ŋìðìɲí út̪ìðí,,,,Aaron
HH20220629-2[19_155-19_167].wav,,àn ŋí ɛ́lɔ̀,,,,Aaron
HH20220629-2[19_317-19_337].wav,,ídɔ̀ŋt̪áŋà ŋìðìnɔ́ŋù ùnɛ́ɾɛ́,,,,Aaron
HH20220629-2[19_412-19_428].wav,,ídɔ̀ŋt̪áŋà ŋìðìnɔ́ŋù ùnɛ́ɾɛ́,,,,Aaron
HH20220629-2[19_582-20_010].wav,,ídɔ̀ŋt̪áŋà ŋìðìnɔ́ŋù ùnɛ́ɾɛ́,,,,Aaron
HH20220629-2[20_026-20_048].wav,,ídɔ̀ŋt̪áŋà ŋìðìnɔ́ŋù ùnɛ́ɾɛ́,,,,Aaron
HH20220629-2[20_089-20_111].wav,,ídɔ̀ŋt̪áŋà ŋìðìnɔ́ŋù ùnɛ́ɾɛ́,,,,Aaron
HH20220629-2[21_350-21_378].wav,,ádɔ̀ŋt̪íŋì ŋìðìnɔ́ŋù ùnɛ́ɾɛ́,,,,Aaron
HH20220629-2[21_403-21_427].wav,,ádɔ̀ŋt̪íŋì ŋìðìnɔ́ŋù ùnɛ́ɾɛ́,,,,Aaron
HH20220629-2[21_587-22_013].wav,,làdɔ́ŋnɛ̀ nìðìnɔ́ŋù ùnɛ̀ɾɛ̀,,,,Aaron
HH20220629-2[22_505-22_523].wav,,ídɔ̀ŋt̪áŋà ŋìðìnɔ́ ùnɛ́ɾɛ́,,,,Aaron
HH20220629-2[23_031-23_047].wav,,ídɔ̀ŋt̪á ŋìðìnɔ́ ùnɛ́ɾɛ́,,,,Aaron
HH20220629-2[24_027-24_045].wav,,jít̪ɔ́ lí lɛ́lɔ́ɽǎ,,,,Aaron
HH20220629-2[24_057-24_072].wav,,jít̪ɔ́ lí llɔ́ɽǎ,,,,Aaron
HH20220629-2[24_228-24_245].wav,,jít̪ɔ́ lí llɔ́ɽǎ,,,,Aaron
HH20220629-2[24_256-24_273].wav,,jít̪ɔ́ lí llɔ́ɽǎ,,,,Aaron
HH20220629-2[24_304-24_324].wav,,jít̪ɔ́ lí llɔ́ɽǎ,,,,Aaron
HH20220629-2[24_481-24_495].wav,,ŋìðìní kə̀rmná,,,,Aaron
HH20220629-2[24_527-24_548].wav,,ŋìðìní kə̀rə̀mná,,,,Aaron
HH20220629-2[25_006-25_031].wav,,kàɾú ŋgàó ŋgàjájât̪à ɛ̀ðɛ̀,,,,Aaron
HH20220629-2[25_248-25_272].wav,,ŋgàó ŋgàjájât̪ǎ ɛ̀ðɛ̀,,,,Aaron
HH20220629-2[26_042-26_104].wav,,jít̪ɔ́ lí lɔ́ɽǎ ŋìðìní kə̀rə̀mná kàɾú ŋgàó ŋgájájât̪à ɛ̀ðɛ̀,,,,Aaron
HH20220629-2[26_144-26_200].wav,,jít̪ɔ́ lí lɔ́ɽǎ ŋìðìní kə̀rə̀mná kàɾú ŋgàó ŋgájájât̪à ɛ̀ðɛ̀,,,,Aaron
HH20220629-2[28_036-28_053].wav,,íŋgánɔ́nà dòrèɲà nd̪ɔ̀bà,,,,Aaron
HH20220629-2[28_072-28_092].wav,,íŋgánɔ́nà dòrèɲà nd̪ɔ̀bà,,,,Aaron
HH20220629-2[28_385-28_402].wav,,íŋgánɔ́nà lèdéɲá nd̪ɔ̀bà,,,,Aaron
HH20220629-2[28_429-28_446].wav,,íŋgánɔ́nà lèdéɲá nd̪ɔ̀bà,,,,Aaron
HH20220629-2[28_496-28_512].wav,,íŋgánɔ́nà lèdéɲá nd̪ɔ̀bà,,,,Aaron
HH20220629-2[29_193-29_208].wav,,íŋgánɔ́nà lèdéɲá nd̪ɔ̀bà,,,,Aaron
HH20220629-2[29_227-29_244].wav,,íŋgánɔ́nà lèdéɲá nd̪ɔ̀bà,,,,Aaron
HH20220629-2[31_108-31_125].wav,,kàvɛ̀lɛ̀ðɔ́ édɔ̀ɽɔ́,,,,Aaron
HH20220629-2[31_282-31_297].wav,,kàvɛ̀lɛ̀ðɔ́ édɔ̀ɽɔ̀,,,,Aaron
HH20220629-2[31_376-31_395].wav,,kàvɛ̀lɛ̀ðɔ́ édɔ̀ɽɔ̀ ùnɛ̀ɾɛ̀,,,,Aaron
HH20220629-2[31_413-31_432].wav,,kàvɛ̀lɛ̀ðɔ́ édɔ̀ɽɔ̀ ùnɛ̀ɾɛ̀,,,,Aaron
HH20220629-2[32_272-32_296].wav,,ðɛ́vɛ́lɛ́ðá édɔ̀ɽɔ̀ ðìcə̀lò,,,,Aaron
HH20220629-2[32_318-32_339].wav,,ðɛ́vɛ́lɛ́ðá édɔ̀ɽɔ̀ ðìcə̀lò,,,,Aaron
HH20220629-2[32_405-32_421].wav,,ðɛ́vɛ́lɛ́ðá édɔ̀ɽɔ̀ ðìcə̀lò,,,,Aaron
HH20220629-2[32_575-32_597].wav,,ðɛ́vɛ́lɛ́ðá édɔ̀ɽɔ̀ ðə̀bɽà,,,,Aaron
HH20220629-2[33_013-33_029].wav,,ðɛ́vɛ́lɛ́ðá édɔ̀ɽɔ̀ ðə̀bɽà,,,,Aaron
HH20220629-2[33_424-33_442].wav,,lɛ̀və̀lɛ̀ðɔ́ édɔ̀ɽɔ̀,,,,Aaron
HH20220629-2[34_485-34_496].wav,,làvə́lɛ̀ðɛ̀ édɔ̀ɽɔ̀,,,,Aaron
HH20220629-2[34_504-34_521].wav,,lɛ̀və̀lɛ̀ðɔ́ édɔ̀ɽɔ̀,,,,Aaron
HH20220629-2[35_315-35_338].wav,,làmìɲí ðɛ́və́lɛ́ðá édɔ̀ɽɔ̀,,,,Aaron
HH20220629-2[35_443-35_463].wav,,làmìɲí ðɛ́və́lɛ́ðá édɔ̀ɽɔ̀,,,,Aaron
HH20220629-2[36_282-36_297].wav,,lámìɲí ðɛ́və́lɛ́ðá édɔ̀ɽɔ̌,,,,Aaron
HH20220629-2[36_324-36_339].wav,,lámìɲí ðɛ́və́lɛ́ðá édɔ̀ɽɔ̌,,,,Aaron
HH20220629-2[37_006-37_021].wav,,lámìɲí ðɛ́və́lɛ́ðá édɔ̀ɽɔ̌,,,,Aaron
HH20220629-2[37_072-37_088].wav,,lámìɲí ðɛ́və́lɛ́ðá édɔ̀ɽɔ̀,,,,Aaron
HH20220629-2[37_346-37_405].wav,,lə̀vé t̪álvə̀lɛ̀ðɔ́ édɔ̀ɽɔ̌ nɛ́ t̪ìmíŋì,,,,Aaron
HH20220629-2[37_418-37_461].wav,,lə̀vé t̪álvə̀lɛ̀ðɔ́ édɔ̀ɽɔ̌ nɛ́ t̪ìmíŋì,,,,Aaron
HH20220629-2[37_523-37_577].wav,,lə̀vé t̪álvə̀lɛ̀ðɔ́ édɔ̀ɽɔ̌ nɛ́ t̪ìmíŋì,,,,Aaron
HH20220629-2[38_037-38_079].wav,,lə̀vé t̪álvə̀lɛ̀ðɔ́ édɔ̀ɽɔ̌ nɛ́ t̪ìmíŋì,,,,Aaron
HH20220629-2[38_167-38_182].wav,,nɛ́ t̪ìmíŋì,,,,Aaron
HH20220629-2[38_569-39_000].wav,,kə̀vé t̪áŋvə́lɛ̀ðɔ́ édɔ̀ɽɔ̌ nɛ́ t̪ìmíŋì,,,,Aaron
HH20220629-2[39_009-39_040].wav,,kə̀vé t̪áŋvə́lɛ̀ðɔ́ édɔ̀ɽɔ̌ nɛ́ t̪ìmíŋì,,,,Aaron
HH20220629-2[39_112-39_141].wav,,kə̀vé t̪áŋvə́lɛ̀ðɔ́ édɔ̀ɽɔ̌ nɛ́ t̪ìmíŋì,,,,Aaron
HH20220629-2[39_314-39_330].wav,,kə̀vé t̪áŋvə́lɛ̀ðɔ́ édɔ̀ɽɔ̌ nɛ́ t̪ìmíŋì,,,,Aaron
HH20220629-2[40_511-40_550].wav,,kə̀vé kə̀və̀lɛ̀ðɔ́ édɔ̀ɽɔ̀ nɛ́ t̪ìmíŋì,,,,Aaron
HH20220629-2[40_556-40_575].wav,,kə̀vé kə̀və̀lɛ̀ðɔ́ édɔ̀ɽɔ̀ nɛ́ t̪ìmíŋì,,,,Aaron
HH20220629-2[41_026-41_049].wav,,kə̀vé kə̀və̀lɛ̀ðɔ́ édɔ̀ɽɔ̀ nɛ́ t̪ìmíŋì,,,,Aaron
HH20220629-2[41_160-41_186].wav,,kə̀vé kə̀və̀lɛ̀ðɔ́ édɔ̀ɽɔ̀ nɛ́ t̪ìmíŋì,,,,Aaron
HH20220629-2[41_223-41_249].wav,,kə̀vé kə̀və̀lɛ̀ðɔ́ édɔ̀ɽɔ̀ nɛ́ t̪ìmíŋì,,,,Aaron
HH20220629-2[41_433-41_454].wav,,kə̀vé kə̀və̀lɛ̀ðɔ́ édɔ̀ɽɔ̀ nɛ́ t̪ìmíŋì,,,,Aaron
HH20220629-2[42_006-42_028].wav,,kə̀vé kə̀və̀lɛ̀ðɔ́ édɔ̀ɽɔ̀ nɛ́ t̪ìmíŋì,,,,Aaron
HH20220629-2[42_110-42_136].wav,,kə̀vé kàvə́lɛ̀ðɛ̀ èdɔ̀ɽɔ̀ nɛ́ t̪ìmíŋí,,,,Aaron
